region,transportation_type,variable,value,pred_group_1,pred_group_2,pred_group_3,pred_group_4,pred_group_5,pred_group_6,pred_group_7,pred_group_8,pred_group_9,pred_group_10,pred_group_11,pred_group_12,pred_group_13,pred_group_14,pred_group_15,pred_group_16,pred_group_17,pred_group_18,pred_group_19,pred_group_20,pred_group_21,pred_group_22,pred_group_24,pred_group_25,pred_group_26,pred_group_27,pred_group_28,pred_group_29
Russia,walking,2021-08-26,211.18,200.3491119,184.178609032993,184.10412400535,156.762000068574,186.273247494938,196,109.175219012754,207.436967521804,162.608893701801,167.7607696,272.731937626399,233.822198931927,239.058452153703,134.316084,187.9791676,222.84485146228,201.47003364044,210.030169848754,145.479999071428,195.915335512253,193.355838762118,205.23827959138,182.916404404553,207.848580262916,190.3457544,135.725913276419,154.7477,163.319495815054
Russia,walking,2021-08-27,225.5,204.3310363,192.515709262737,190.670688045598,165.044863037337,186.703431685232,200,109.244521920245,203.870849718665,170.452554425686,167.7783592,279.650801275835,247.297435434615,245.3664824048,135.7024287,188.0835361,227.691659830227,204.287387447445,205.535341607874,152.514625333333,181.788728571607,200.291654365151,208.832339760598,186.545022298296,218.454847665836,192.1296313,135.64861818972,156.149,172.382311093971
Russia,walking,2021-08-28,217.68,199.889595,190.425231340714,194.03192177586,165.611446901945,189.599414515682,212,111.977378726442,191.952395821276,173.700317539187,169.8623834,277.076256555296,238.925156433587,216.093672042485,137.0887734,188.2396844,232.79885138374,207.10474125445,179.424770962675,154.5366854329,176.007272105804,192.864540931175,197.388762698351,186.545022298296,214.741680504199,192.7223629,135.077739164596,157.5503,177.168763583358
Russia,walking,2021-08-29,213.87,193.3692813,191.586049468831,177.994713537138,147.978769864866,198.925842987495,200,109.243409858842,196.51240486762,157.047017898168,166.8431668,267.135543142945,232.940937299505,184.228784483558,138.475118,188.0865027,217.316946784487,190.20061841242,174.352777029271,155.0765864329,198.337248711185,188.302603864436,198.783551617757,182.916404404553,194.193646335034,192.959992,135.152338153497,158.9517,157.547634262642
Russia,walking,2021-08-30,245.99,199.7880469,195.044120662171,180.104077610781,149.44051047546,191.05438568202,184,109.291042594089,212.817171415927,158.70733007896,159.9942645,272.074745763353,238.299729031757,169.215958003558,130.15705,188.1167075,218.690780016177,193.017972219425,222.34113339892,155.044260126984,205.184139348907,194.298273397666,214.442352508839,182.916404404553,194.971932106503,192.7740164,134.562499340653,160.353,158.562250511674
Russia,walking,2021-08-31,263.19,201.2412289,186.38971297791,181.124884116567,149.484101318128,188.048351761819,205,109.327274547238,212.88302579444,160.163762500302,164.4009813,274.212632737099,244.783945243155,145.965671063675,131.5433947,188.1342371,219.654934231308,195.83532602643,219.839566471543,155.029572126984,200.101797865598,191.887751244458,217.891047692645,182.916404404553,200.444818697825,192.7248625,134.90651136409,161.7543,169.206891413018
Russia,walking,2021-09-01,221.91,198.8019875,195.444702397549,176.122376163749,149.928783903284,190.879015016371,205,108.075382367457,166.653588708327,161.485070166955,166.5519005,272.729704184311,247.709768435601,114.415170434614,132.9297393,188.104302,209.629739282451,209.152400366437,210.826610094008,147.263230287241,198.1381705339,191.034666295132,171.752747740046,182.916404404553,204.295817340751,192.7940542,135.056672851132,159.8968,170.552062473694
United States,driving,2021-08-18,154.03,154.205839,133.30621996853,189.397444555274,163.894526178397,161.562907443965,154,95.8497572761541,161.618540946405,166.166626894748,146.8802184,194.359887734592,159.76823907196,153.360240872342,100.0654419,155.998866,183.109229115263,184.556887306374,181.910988075799,123.937785159864,161.057959042502,149.329883058383,165.512341140912,151.695433939273,156.37300462274,159.2201193,160.905154826545,208.3193,175.218420339535
United States,driving,2021-08-19,160.96,162.1144247,145.279284438631,192.176164539797,166.335021218523,165.141502906794,154,95.8837197159073,166.587721537888,168.507817934927,146.8802184,194.301258468242,165.088765071605,158.233265368368,99.30915363,155.7499621,186.216024577229,187.374241113379,192.256054081572,126.112845340859,179.034147336262,151.046554622796,163.438423403297,151.695433939273,162.951947020611,167.6224239,161.497849448797,169.3138,178.441769486346
United States,driving,2021-08-20,182.11,183.7311357,133.942949279661,198.742728580045,175.097093623429,166.866633105799,162,95.7207512948547,188.531944276941,176.176610783859,148.529747,211.905052856697,190.487196286174,177.263165680555,104.4642101,141.1649022,190.708696972155,190.191594920384,213.109227430407,140.826357874187,177.482680940226,173.722812634304,187.25073484198,173.539019317214,179.207689441242,167.7282617,161.762346809507,175.967,184.415933230509
United States,driving,2021-08-21,173.65,177.0570159,129.718568897875,202.103962310307,176.253376738282,170.287072234483,183,97.200293630316,178.499042175791,179.249506022408,168.6634726,206.703811497129,193.134635457175,170.472621098822,109.6192666,130.9476002,196.262492200634,193.008948727389,197.349638406259,128.898609517943,158.198358289949,179.090042745235,178.868732279059,173.539019317214,177.589337478725,168.569048,165.699745938071,182.6203,193.618163010812
United States,driving,2021-08-22,129.9,141.9676752,135.229884924108,186.066754071586,159.335202316331,194.425829060974,175,95.7770170843284,143.454640577738,162.421338506437,167.7620771,169.669204850563,145.808849143305,142.57527564274,114.7743232,132.9673944,180.85500531039,176.104825885359,165.023204998821,122.710100960317,146.109135008379,145.368187817339,145.309249459091,151.695433939273,155.979999512006,166.2405276,168.332309411757,187.4456,174.28253001659
United States,driving,2021-08-23,147.07,150.084803,134.210610656224,188.176118145228,161.6959527895,198.746861971209,139,95.5399223474863,153.948597894517,163.906782812277,142.8984206,176.683164110956,150.752979080384,151.578368048456,83.84398411,137.3782983,181.933786189267,178.922179692364,173.650134287125,123.268115662698,152.70523797163,149.134009701614,155.041457215534,151.695433939273,155.427623311144,165.9452681,162.97698166256,194.0989,172.624600223961
United States,driving,2021-08-24,150.28,150.9739082,147.46601771347,189.196924651014,162.821548306661,157.275743889582,149,95.5554474128092,155.220617824677,165.188347358667,144.8448613,173.81176468065,155.548495372507,163.4391988257,88.99904061,137.1865199,182.922988179151,181.739533499369,179.381025337934,122.118856281746,153.853019734195,146.589488243016,160.689165404616,151.695433939273,158.83206710293,165.0058944,161.722925832206,200.7521,174.385287839123
United States,driving,2021-08-25,152.02,154.205839,135.249098225636,189.397444555274,163.209196565207,162.193723294407,151,95.6620877636863,158.218329132617,164.129243009533,145.9425139,172.553061609009,159.812471928754,178.288605966401,94.15409712,137.2028414,183.972069005478,184.556887306374,183.612650516052,121.604393615079,157.271507569702,144.977117314771,162.219547033117,151.695433939273,159.870129054657,165.0513987,160.775624095907,207.4054,176.004983835493
United States,driving,2021-08-26,157.32,162.1144247,148.33777362315,192.176164539797,165.53174327017,165.704019591178,154,95.767482061932,160.208725905992,169.012298701787,146.8802184,170.282471921561,165.004055369275,209.601073346797,99.30915363,136.9539375,187.192334479142,187.374241113379,193.495824813321,122.350614615079,174.477400583658,147.602831872724,158.00830757635,151.695433939273,165.126536079657,164.7185001,163.130255099781,168.3999,179.45304860197
United States,driving,2021-08-27,180.73,183.7311357,136.033639198409,198.742728580045,174.142876035365,167.359923269622,162,96.0192452198267,183.777424910606,176.68109155072,148.529747,185.449937203794,190.370866093747,230.799541369179,104.4642101,141.1649022,191.6197631256,190.191594920384,216.245424222433,132.578615200098,173.050982122656,172.246524606267,182.835321972771,173.539019317214,178.231152850157,162.6185546,163.987599935132,175.0531,184.29279311653
United States,driving,2021-08-28,173.91,177.0570159,132.848234285155,202.103962310307,175.104284017179,170.762682660705,183,97.8852742379037,175.039291241573,179.753986789269,168.6634726,177.565239369504,193.334014023975,206.138605000314,109.6192666,130.9476002,197.284390532093,193.008948727389,200.988458771812,128.872840169109,154.802056374452,179.076236951498,175.465546215517,173.539019317214,178.262504758963,156.6625941,167.688928034904,181.7063,194.532951653991
United States,driving,2021-08-29,131.41,175.3159894,138.351391341527,186.066754071586,158.037175205935,194.899704698617,175,96.312348369747,143.156143345527,162.925819273297,167.7620771,137.574981684934,146.18666161217,164.580392135773,114.7743232,132.9673944,181.837437113029,176.104825885359,165.001037171885,125.36409475641,144.193400643673,145.846748350937,145.512518579623,151.695433939273,159.059485187829,152.4799773,167.415684521917,188.3596,175.358730937703
United States,driving,2021-08-30,142.33,174.8038874,135.997821918798,188.176118145228,160.195422347534,199.214586573178,139,95.5265148339845,153.172095778741,164.411263579138,142.8984206,141.333485475583,151.398064946309,153.027946510668,83.84398411,137.3782983,182.696818941721,178.922179692364,172.271459043378,127.655556888404,150.984578385576,150.285331725417,155.426015695472,151.695433939273,158.362983725507,154.5165241,160.257008426076,195.0128,171.442511845026
United States,driving,2021-08-31,147.06,174.4942071,148.31021764058,189.196924651014,161.556585757109,152.663632002101,149,95.5662432800997,155.241961944949,165.692828125527,144.8448613,134.876415687301,156.301975741697,141.303601571182,88.99904061,137.1865199,183.427425496296,181.739533499369,181.050283935662,129.008096281261,152.477492448832,146.560939270815,160.878585343603,151.695433939273,161.67983004553,154.239811,161.930464727555,201.6661,184.331689959664
United States,driving,2021-09-01,148.26,175.0469053,135.249283099849,184.194416698196,162.246905690119,157.569908311872,151,95.3488669608347,157.996968871677,166.839267917228,145.9425139,129.668332249211,160.499061518685,125.777718185461,94.15409712,137.2028414,181.924151188361,195.056607839376,187.283264005763,127.693384134921,158.647034855065,145.257821971197,162.01777609921,151.695433939273,163.923195430416,155.7229368,165.577090177202,189.2735,167.42659154324
United States,walking,2021-08-18,177.61,161.784231,136.857604177775,184.941571114989,160.485541990163,162.71549917512,160,98.0821662525523,168.382754037113,162.173819788332,150.6831353,230.759582190296,163.885848828057,160.845170113539,100.0654419,174.6883672,179.803452941978,178.083220639705,196.167209493185,126.573448832032,166.756531892143,144.967642889223,174.862182707151,153.083356815955,167.577595848422,164.0435886,171.714303567557,213.7366,175.218420339535
United States,walking,2021-08-19,188,171.8472663,134.865238851589,187.720291099512,162.926037030288,166.254195617071,160,98.0280719880449,173.10075881297,164.515010828511,150.6831353,231.621101411079,169.206374827703,167.453801106479,99.30915363,175.3536828,182.910248403944,180.90057444671,201.181873168249,128.294677059085,188.914969977125,146.684314453635,171.719989299538,153.083356815955,170.762044531866,174.9224522,172.171232646332,165.5752,178.441769486346
United States,walking,2021-08-20,220.41,204.8758787,149.912243218922,194.286855139759,171.688109435195,168.016604828357,169,97.9117606969968,206.493028631941,172.183803677444,153.2493593,256.249969912614,194.604806042271,194.342864743892,104.4642101,175.6947934,187.40292079887,183.717928253715,231.779057244866,143.266042138199,208.58012752676,169.360572465144,205.966122055258,183.70976641194,192.026386788483,175.7098089,172.215254580399,173.7756,184.415933230509
United States,walking,2021-08-21,227.62,212.5346208,134.943474276691,197.648088870022,172.844392550047,171.434364914655,202,99.425616459352,215.824865300635,175.256698915993,179.7025309,267.755826125875,197.252245213273,199.106469151872,109.6192666,175.4504578,192.956716027349,186.53528206072,232.421643078611,134.811453767928,180.242493254557,174.727802576075,215.385076559576,183.70976641194,202.999551376396,175.8654504,178.958529643001,181.976,193.618163010812
United States,walking,2021-08-22,155.36,155.6222588,149.850892565336,181.6108806313,155.926218128097,195.541676973874,216,98.0294694689266,156.658272397918,158.428531400021,181.3114469,216.691884766561,149.926458899403,157.523716025779,114.7743232,175.4245679,177.549229137104,169.63115921869,182.723115266459,130.958130770563,159.97024531759,141.005947648178,157.347074132176,153.083356815955,181.068517220645,172.8908603,179.472721082273,188.0944,174.28253001659
United States,walking,2021-08-23,198.49,158.6014181,137.100045138895,183.720244704943,158.286968601266,199.869870297309,151,97.5416278649165,162.118247041359,159.913975705862,147.0277607,218.785747028488,154.870588836482,157.062287451611,83.84398411,175.3180419,178.628010015982,172.448513025695,181.724343983245,131.59370147585,160.371799401898,144.771769532453,162.696165985356,153.083356815955,176.019012283666,172.7436413,171.117027153033,196.2948,172.624600223961
United States,walking,2021-08-24,195.28,159.9209578,134.768091329284,184.741051210729,159.412564118427,158.402236800174,156,97.5373954114424,163.294220100614,161.195540252251,148.816336,217.19504402463,159.666105128604,170.493130586725,88.99904061,175.3175025,179.617212005866,175.2658668327,191.483912074798,134.866556172065,161.099761312745,142.227248073855,167.97769573862,153.083356815955,177.161220354609,172.0376442,172.532779080496,204.4952,174.385287839123
United States,walking,2021-08-25,188.05,161.784231,139.065832535891,184.941571114989,159.800212376972,163.312165442533,158,97.6140041833723,165.115746320199,160.136435903118,149.9165834,216.999039352092,163.930081684852,185.529694889648,94.15409712,175.0302868,180.666292832193,178.083220639705,197.524723629353,134.622394294872,164.3764076102,140.614877145611,170.535376557313,153.083356815955,175.415743941992,172.3373117,172.182049128098,212.6956,176.004983835493
United States,walking,2021-08-26,191.43,171.8472663,136.790018265287,187.720291099512,162.122759081936,166.782099041175,160,97.8642388324951,168.365871057082,165.019491595372,150.6831353,216.464767367146,169.121665125372,218.041443005117,99.30915363,175.6956024,183.886558305857,180.90057444671,205.639418984808,134.136789247253,186.339835512418,143.240591703563,167.378652849809,153.083356815955,176.646670439622,171.7561448,173.73694816061,164.5342,179.45304860197
United States,walking,2021-08-27,219.81,204.8758787,152.053677403441,194.286855139759,170.733891847131,168.501055123379,169,98.1291291833723,202.649291321108,172.688284444304,153.2493593,239.55626354127,194.488475849845,247.757092131153,104.4642101,175.6947934,188.313986952315,183.717928253715,235.420323154922,146.528587983437,204.474913166517,167.884284437106,201.894356141703,183.70976641194,190.138769419199,169.4541336,174.150409495966,172.7346,184.29279311653
United States,walking,2021-08-28,225.53,212.5346208,137.678477690388,197.648088870022,171.695299828944,171.909107946587,202,100.009717117065,211.039871339591,175.761179682853,179.7025309,249.368805121662,197.451623780073,232.554931748438,109.6192666,175.4504578,193.978614358808,186.53528206072,239.753795106929,140.385261333334,176.287286727209,174.713996782337,210.785028211756,183.70976641194,196.143037561258,163.3734007,180.746574307744,180.935,194.532951653991
United States,walking,2021-08-29,156.63,155.6222588,152.263331339228,181.6108806313,154.628191017701,196.01247709368,216,98.4920636843976,155.885024239485,158.933012166882,181.3114469,196.439788923442,150.304271368268,176.181829646466,114.7743232,175.4245679,178.531660939744,169.63115921869,185.662428364697,134.184683090909,157.365109286303,141.484508181776,157.152302315343,153.083356815955,179.606465813546,158.1584145,179.449980291938,189.1354,175.358730937703
United States,walking,2021-08-30,174.58,158.6014181,138.630935764897,183.720244704943,156.786438159299,200.343562010256,151,97.8447635810063,159.964668277205,160.418456472722,147.0277607,196.479393761969,155.515674702407,154.400650323407,83.84398411,175.3180419,179.391042768436,172.448513025695,185.697545604517,133.145793123879,157.441646399338,145.923091556257,161.188958640509,153.083356815955,178.214168841467,160.0790941,169.970510086346,197.3358,171.442511845026
United States,walking,2021-08-31,175.49,159.9209578,135.338240186427,184.741051210729,158.147601568875,153.784273365165,156,98.0838108696826,162.146327005246,161.700021019112,148.816336,192.626061144775,160.419585497795,143.478109295239,88.99904061,175.3175025,180.12164932301,175.2658668327,194.668702179057,133.25629523499,158.769639641767,142.198699101655,166.819381647291,153.083356815955,180.768286041593,159.7421908,173.210573270831,205.5362,184.331689959664
United States,walking,2021-09-01,169.84,161.784231,139.272376593099,179.73854325791,158.837921501885,158.685171418704,158,97.4809776749953,164.17267176687,162.846460810813,149.9165834,189.937918579087,164.616671274783,127.341364298464,94.15409712,175.0302868,178.618375015076,188.582941172707,197.958971114572,128.492824060387,164.761427714632,140.895581802036,170.320721901893,153.083356815955,181.538293952382,161.4429344,175.722599367585,190.1763,167.42659154324
